team,recommendation_type,target_role,domestic_player,domestic_team,quality_score,similarity_score,gap_score,reliability_score,recent_form_score,role_fit_score,ml_suitability_score,archetype_role_match_score,cluster_label,archetype_role,final_recommendation_score,closest_ipl_benchmark,closest_ipl_benchmark_team,current_role_count,target_role_count,role_deficit,role_rank,overall_team_rank
Rajasthan Royals,batting,finisher,R Tewatia,Haryana,71.95,83.33,50.0,100.0,47.83,21.05,72.29,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,58.51,Shashank Singh,Punjab Kings,1,2,1,9,104
Rajasthan Royals,batting,finisher,Vishvaraj Jadeja,Saurashtra,42.8,86.43,50.0,100.0,58.48,84.21,51.38,0.0,batting_tailender_cluster_1,tailender,58.43,SW Billings,Delhi Capitals,1,2,1,10,105
Rajasthan Royals,batting,finisher,VR Iyer,Madhya Pradesh,72.9,74.44,50.0,100.0,59.46,36.84,52.88,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,58.16,KK Nair,Delhi Capitals,1,2,1,11,107
Rajasthan Royals,batting,finisher,Subhransu Senapati,Odisha,66.48,93.51,50.0,100.0,50.71,0.0,73.55,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,57.25,KK Nair,Delhi Capitals,1,2,1,12,114
Rajasthan Royals,batting,finisher,S Dube,Mumbai,51.04,80.8,50.0,100.0,52.2,68.42,42.76,0.0,batting_tailender_cluster_1,tailender,56.17,Sachin Baby,Royal Challengers Bengaluru,1,2,1,13,120
Rajasthan Royals,batting,finisher,Sumit Kumar,Haryana,45.74,90.1,50.0,100.0,52.61,47.37,49.5,0.0,batting_tailender_cluster_1,tailender,55.11,AM Nayar,Mumbai Indians,1,2,1,14,125
Rajasthan Royals,batting,finisher,Chirag Gandhi,Gujarat,45.95,85.84,50.0,100.0,37.36,31.58,72.49,0.0,batting_tailender_cluster_1,tailender,53.71,AC Voges,Rajasthan Royals,1,2,1,15,132
Rajasthan Royals,batting,finisher,Shubham Pundir,Jammu & Kashmir,43.54,87.81,50.0,100.0,35.0,5.26,57.48,0.0,batting_tailender_cluster_1,tailender,49.15,S Badrinath,Chennai Super Kings,1,2,1,16,144
Rajasthan Royals,batting,finisher,BA Roy,Assam,65.3,37.58,50.0,42.1,64.57,57.89,59.73,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,48.63,TR Birt,Delhi Capitals,1,2,1,17,147
Rajasthan Royals,batting,finisher,M Shahrukh Khan,Tamil Nadu,57.42,53.43,50.0,100.0,47.69,10.53,49.85,0.0,batting_tailender_cluster_1,tailender,47.81,MP Stoinis,Lucknow Super Giants,1,2,1,18,151
Rajasthan Royals,batting,finisher,K L Shrijith,Karnataka,28.58,83.68,50.0,83.8,26.36,15.79,35.49,0.0,batting_tailender_cluster_1,tailender,41.91,AM Nayar,Mumbai Indians,1,2,1,19,159
Rajasthan Royals,batting,finisher,Fazil Rashid,Jammu & Kashmir,21.93,89.25,50.0,40.4,41.85,26.32,56.34,0.0,batting_tailender_cluster_2,tailender,41.76,TR Birt,Delhi Capitals,1,2,1,20,160
Rajasthan Royals,batting,middle_order,YBK Jaiswal,Mumbai,63.81,88.31,100.0,100.0,68.59,100.0,24.79,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,70.35,RA Tripathi,Sunrisers Hyderabad,0,2,2,1,38
Rajasthan Royals,batting,middle_order,SS Sharma,Baroda,58.75,79.22,100.0,67.9,72.36,80.0,82.64,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,68.92,PHKD Mendis,Sunrisers Hyderabad,0,2,2,2,48
Rajasthan Royals,batting,middle_order,UR Kumar,Gujarat,68.39,66.97,100.0,52.5,69.32,86.67,70.24,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,66.6,PHKD Mendis,Sunrisers Hyderabad,0,2,2,3,59
Rajasthan Royals,batting,middle_order,B Sai Sudharsan,Tamil Nadu,52.85,83.33,100.0,100.0,46.33,40.0,79.55,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,64.66,SS Tiwary,Mumbai Indians,0,2,2,4,73
Rajasthan Royals,batting,middle_order,Sudip Chatterjee,Bengal,42.96,92.4,100.0,100.0,14.48,26.67,76.62,0.0,batting_tailender_cluster_1,tailender,59.23,FY Fazal,Rajasthan Royals,0,2,2,5,99
Rajasthan Royals,batting,middle_order,Rex Rajkumar,Manipur,23.28,86.29,100.0,100.0,28.91,73.33,52.7,0.0,batting_tailender_cluster_1,tailender,58.09,M Kaif,Rajasthan Royals,0,2,2,6,108
Rajasthan Royals,batting,middle_order,Ganesh Satish,Vidarbha,32.31,76.0,100.0,100.0,46.3,46.67,45.36,0.0,batting_tailender_cluster_1,tailender,56.69,MC Juneja,Delhi Capitals,0,2,2,7,119
Rajasthan Royals,batting,middle_order,Joseph Lalthankhuma,Mizoram,12.15,89.78,100.0,85.4,24.54,93.33,18.53,0.0,batting_tailender_cluster_1,tailender,53.08,CJ Ferguson,Pune Warriors,0,2,2,8,137
Rajasthan Royals,batting,middle_order,Bhanu Pania,Baroda,25.18,84.32,100.0,100.0,29.7,13.33,59.63,0.0,batting_tailender_cluster_1,tailender,52.95,DT Christian,Sunrisers Hyderabad,0,2,2,9,138
Rajasthan Royals,batting,middle_order,Karan Lal,Bengal,21.64,60.56,100.0,69.2,45.87,53.33,40.62,0.0,batting_tailender_cluster_1,tailender,49.31,LA Carseldine,Rajasthan Royals,0,2,2,10,143
Rajasthan Royals,batting,middle_order,Sanjeet Desai,Chhattisgarh,24.74,49.27,100.0,87.9,24.54,66.67,38.85,0.0,batting_tailender_cluster_1,tailender,49.13,KS Bharat,Royal Challengers Bengaluru,0,2,2,11,145
Rajasthan Royals,batting,middle_order,Mohit Jangra,Mizoram,23.79,71.08,100.0,40.0,29.16,60.0,44.8,0.0,batting_tailender_cluster_1,tailender,47.82,AJ Turner,Rajasthan Royals,0,2,2,12,150
Rajasthan Royals,batting,middle_order,Kangabam Singh,Manipur,17.65,85.64,100.0,100.0,32.88,6.67,23.69,0.0,batting_tailender_cluster_1,tailender,47.7,CJ Ferguson,Pune Warriors,0,2,2,13,152
Rajasthan Royals,batting,middle_order,Henan Nazir,Jammu & Kashmir,19.08,64.23,100.0,52.9,34.4,33.33,35.99,0.0,batting_tailender_cluster_1,tailender,44.11,MC Juneja,Delhi Capitals,0,2,2,14,157
Rajasthan Royals,batting,middle_order,Lalhruaizela,Mizoram,13.01,84.73,100.0,100.0,5.98,0.0,19.33,0.0,batting_tailender_cluster_2,tailender,42.84,CJ Ferguson,Pune Warriors,0,2,2,15,158
Rajasthan Royals,batting,middle_order,J Anderson,Mizoram,11.85,73.79,100.0,45.8,24.46,20.0,16.98,0.0,batting_tailender_cluster_2,tailender,39.16,MS Wade,Gujarat Titans,0,2,2,16,163
Rajasthan Royals,batting,middle_order,SK Gharami,Bengal,1.77,73.29,100.0,22.9,6.9,0.0,14.31,0.0,batting_tailender_cluster_2,tailender,30.76,AA Bilakhia,Sunrisers Hyderabad,0,2,2,17,165
Rajasthan Royals,bowling,middle_overs_bowler,Tanush Kotian,Mumbai,73.76,87.25,50.0,100.0,85.52,78.12,96.97,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,81.4,PP Chawla,Punjab Kings,1,2,1,1,5
Rajasthan Royals,bowling,middle_overs_bowler,K Kartikeya,Madhya Pradesh,72.65,92.06,50.0,100.0,76.79,71.88,97.95,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,80.5,R Sharma,Pune Warriors,1,2,1,2,8
Rajasthan Royals,bowling,middle_overs_bowler,Abid Mushtaq,Jammu & Kashmir,71.53,85.47,50.0,100.0,55.55,81.25,89.96,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,77.3,M Muralitharan,Chennai Super Kings,1,2,1,3,13
Rajasthan Royals,bowling,middle_overs_bowler,KH Pandya,Baroda,50.66,96.16,50.0,100.0,62.21,87.5,79.32,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,74.96,R Ashwin,Chennai Super Kings,1,2,1,4,22
Rajasthan Royals,bowling,middle_overs_bowler,Lalit Yadav,Delhi,48.78,91.15,50.0,100.0,80.52,75.0,83.54,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,74.83,J Botha,Rajasthan Royals,1,2,1,5,24
Rajasthan Royals,bowling,middle_overs_bowler,K Gowtham,Karnataka,53.74,92.01,50.0,100.0,76.95,46.88,95.04,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,73.94,PP Ojha,Sunrisers Hyderabad,1,2,1,6,27
Rajasthan Royals,bowling,middle_overs_bowler,R Parag,Assam,56.89,84.34,50.0,100.0,42.73,84.38,89.54,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,73.19,A Kumble,Royal Challengers Bengaluru,1,2,1,7,30
Rajasthan Royals,bowling,middle_overs_bowler,Chirag Jani,Saurashtra,44.74,90.05,50.0,100.0,83.93,67.19,78.27,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,72.89,JH Kallis,Kolkata Knight Riders,1,2,1,8,32
Rajasthan Royals,bowling,middle_overs_bowler,KC Cariappa,Karnataka,82.87,98.42,50.0,100.0,43.25,96.88,98.34,0.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,72.68,SP Narine,Kolkata Knight Riders,1,2,1,9,33
Rajasthan Royals,bowling,middle_overs_bowler,YS Chahal,Haryana,44.6,69.85,50.0,100.0,83.77,90.62,79.4,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,72.28,MJ Santner,Chennai Super Kings,1,2,1,10,34
Rajasthan Royals,bowling,middle_overs_bowler,Saransh Jain,Madhya Pradesh,42.59,76.82,50.0,100.0,71.66,93.75,75.7,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,71.65,IS Sodhi,Rajasthan Royals,1,2,1,11,35
Rajasthan Royals,bowling,middle_overs_bowler,M Markande,Punjab,47.14,92.92,50.0,100.0,63.9,28.12,97.84,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,69.85,RD Chahar,Mumbai Indians,1,2,1,12,42
Rajasthan Royals,bowling,middle_overs_bowler,VR Iyer,Madhya Pradesh,49.79,85.89,50.0,100.0,60.52,40.62,93.4,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,69.8,J Botha,Rajasthan Royals,1,2,1,13,43
Rajasthan Royals,bowling,middle_overs_bowler,SS Agarwal,Chhattisgarh,60.9,93.39,50.0,100.0,32.34,25.0,97.81,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,69.2,Rashid Khan,Sunrisers Hyderabad,1,2,1,14,46
Rajasthan Royals,bowling,middle_overs_bowler,Dharmendrasinh Jadeja,Saurashtra,43.9,81.92,50.0,100.0,39.19,67.19,86.34,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,67.84,MM Ali,Chennai Super Kings,1,2,1,15,53
Rajasthan Royals,bowling,middle_overs_bowler,Shiva Singh,Uttar Pradesh,47.29,83.77,50.0,100.0,49.25,57.81,74.11,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,67.64,M Kartik,Kolkata Knight Riders,1,2,1,16,54
Rajasthan Royals,bowling,middle_overs_bowler,PP Chawla,Gujarat,86.69,94.53,50.0,100.0,52.89,34.38,97.43,0.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,67.49,PP Ojha,Sunrisers Hyderabad,1,2,1,17,55
Rajasthan Royals,bowling,middle_overs_bowler,Jasmer Dhankhar,Uttar Pradesh,50.91,80.72,50.0,55.0,70.91,57.81,89.9,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,67.15,MJ Clarke,Pune Warriors,1,2,1,18,57
Rajasthan Royals,bowling,middle_overs_bowler,J Yadav,Haryana,53.08,93.99,50.0,100.0,17.66,37.5,83.58,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,66.09,AR Patel,Delhi Capitals,1,2,1,19,62
Rajasthan Royals,bowling,middle_overs_bowler,NA Rathva,Baroda,58.36,86.42,50.0,100.0,14.71,15.62,98.47,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,65.02,PP Ojha,Sunrisers Hyderabad,1,2,1,20,68
Rajasthan Royals,bowling,middle_overs_bowler,KV Sharma,Railways,49.69,90.54,50.0,100.0,22.34,12.5,85.97,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,63.1,P Negi,Royal Challengers Bengaluru,1,2,1,21,83
Rajasthan Royals,bowling,middle_overs_bowler,S Dube,Mumbai,31.7,78.52,50.0,100.0,61.98,50.0,46.41,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,61.46,CR Brathwaite,Delhi Capitals,1,2,1,22,90
Rajasthan Royals,bowling,middle_overs_bowler,TC Vanlalremruata,Mizoram,42.38,75.45,50.0,43.8,59.16,43.75,70.85,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,59.05,Gurkeerat Singh,Punjab Kings,1,2,1,23,101
Rajasthan Royals,bowling,middle_overs_bowler,Shivam Chaudhary,Railways,27.84,89.74,50.0,100.0,30.52,21.88,63.0,100.0,bowling_middle_overs_bowler_cluster_2,middle_overs_bowler,58.07,TM Dilshan,Delhi Capitals,1,2,1,24,109
Rajasthan Royals,bowling,middle_overs_bowler,Harsh Tyagi,Railways,38.76,85.82,50.0,100.0,15.06,0.0,77.18,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,57.35,M Kartik,Kolkata Knight Riders,1,2,1,25,112
Rajasthan Royals,bowling,middle_overs_bowler,Sahil Lotra,Jammu & Kashmir,35.65,81.51,50.0,46.2,41.43,62.5,39.99,100.0,bowling_middle_overs_bowler_cluster_2,middle_overs_bowler,55.87,P Dubey,Delhi Capitals,1,2,1,26,122
Rajasthan Royals,bowling,middle_overs_bowler,Shivam Shukla,Madhya Pradesh,32.72,68.13,50.0,43.8,47.95,53.12,50.21,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,53.77,Gurkeerat Singh,Punjab Kings,1,2,1,27,131
Rajasthan Royals,bowling,middle_overs_bowler,AV Rajput,Baroda,29.0,89.22,50.0,60.0,58.7,6.25,41.86,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,53.36,V Puthur,Mumbai Indians,1,2,1,28,134
Rajasthan Royals,bowling,middle_overs_bowler,L Kishan Singha,Manipur,31.62,62.32,50.0,100.0,33.64,18.75,47.28,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,53.14,Harpreet Brar,Punjab Kings,1,2,1,29,136
Rajasthan Royals,bowling,middle_overs_bowler,Rahul Batham,Madhya Pradesh,21.37,54.65,50.0,85.0,38.73,9.38,41.07,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,47.39,PD Collingwood,Delhi Capitals,1,2,1,30,153
Rajasthan Royals,bowling,middle_overs_bowler,Akash Pandey,Railways,44.94,82.3,50.0,50.0,60.13,3.12,67.35,0.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,46.89,DG Nalkande,Gujarat Titans,1,2,1,31,154
Rajasthan Royals,bowling,middle_overs_bowler,S Hegde,Karnataka,12.56,79.53,50.0,43.8,24.61,31.25,28.05,100.0,bowling_middle_overs_bowler_cluster_2,middle_overs_bowler,44.71,MK Lomror,Rajasthan Royals,1,2,1,32,156
Rajasthan Royals,batting,top_order_anchor,RM Patidar,Madhya Pradesh,89.81,78.34,100.0,100.0,96.17,100.0,95.54,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,83.88,C Connolly,Punjab Kings,0,1,1,1,3
Rajasthan Royals,batting,top_order_anchor,N Rana,Delhi,83.66,84.24,100.0,100.0,79.7,57.14,92.6,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,77.31,D Brevis,Mumbai Indians,0,1,1,2,12
Rajasthan Royals,batting,top_order_anchor,Anmolpreet Singh,Punjab,74.57,74.03,100.0,100.0,98.7,92.86,70.17,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,77.19,AB de Villiers,Royal Challengers Bengaluru,0,1,1,3,15
Rajasthan Royals,batting,top_order_anchor,Mandeep Singh,Punjab,80.64,63.68,100.0,100.0,76.96,85.71,93.41,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,76.29,C Green,Mumbai Indians,0,1,1,4,17
Rajasthan Royals,batting,top_order_anchor,SS Iyer,Mumbai,85.88,76.28,100.0,100.0,61.68,64.29,96.79,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,75.89,C Connolly,Punjab Kings,0,1,1,5,19
Rajasthan Royals,batting,top_order_anchor,R Parag,Assam,81.7,60.81,100.0,100.0,61.33,78.57,93.82,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,73.83,RM Patidar,Royal Challengers Bengaluru,0,1,1,6,28
Rajasthan Royals,batting,top_order_anchor,Harpreet Singh,Chhattisgarh,75.28,66.96,100.0,100.0,72.91,50.0,86.1,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,71.0,SE Marsh,Punjab Kings,0,1,1,7,36
Rajasthan Royals,batting,top_order_anchor,SA Yadav,Mumbai,84.78,64.84,100.0,100.0,45.87,71.43,74.64,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,70.88,RR Pant,Delhi Capitals,0,1,1,8,37
Rajasthan Royals,batting,top_order_anchor,A Badoni,Delhi,51.9,72.69,100.0,100.0,84.81,35.71,65.49,0.0,batting_tailender_cluster_1,tailender,64.88,PD Collingwood,Delhi Capitals,0,1,1,9,70
Rajasthan Royals,batting,top_order_anchor,YV Dhull,Delhi,51.42,67.73,100.0,100.0,53.23,42.86,83.35,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,63.39,KS Williamson,Sunrisers Hyderabad,0,1,1,10,82
Rajasthan Royals,batting,top_order_anchor,Himanshu Rana,Haryana,57.37,82.74,100.0,100.0,35.3,21.43,70.08,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,61.57,D Padikkal,Royal Challengers Bengaluru,0,1,1,11,89
Rajasthan Royals,batting,top_order_anchor,MK Pandey,Karnataka,71.14,60.27,100.0,100.0,23.59,14.29,79.8,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,60.04,PD Collingwood,Delhi Capitals,0,1,1,12,96
Rajasthan Royals,batting,top_order_anchor,Amandeep Khare,Chhattisgarh,48.3,87.46,100.0,100.0,27.77,7.14,67.1,0.0,batting_tailender_cluster_1,tailender,57.98,KS Williamson,Sunrisers Hyderabad,0,1,1,13,110
Rajasthan Royals,batting,top_order_anchor,N Sindhu,Haryana,58.37,57.15,100.0,60.4,45.27,28.57,80.45,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,56.72,MN van Wyk,Kolkata Knight Riders,0,1,1,14,118
Rajasthan Royals,allrounder,utility_player,SZ Mulani,Mumbai,74.05,86.68,100.0,0.0,81.13,86.88,93.74,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,68.99,M Morkel,Delhi Capitals,0,2,2,1,47
Rajasthan Royals,allrounder,utility_player,AV Rajput,Baroda,82.04,96.03,100.0,0.0,64.96,63.12,96.07,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,68.23,AB McDonald,Delhi Capitals,0,2,2,2,51
Rajasthan Royals,allrounder,utility_player,A Badoni,Delhi,62.34,96.01,100.0,0.0,57.78,57.19,70.31,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,60.4,Sikandar Raza,Punjab Kings,0,2,2,3,94
Rajasthan Royals,allrounder,utility_player,Mandeep Singh,Punjab,70.8,87.15,100.0,0.0,38.05,37.5,72.98,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,57.09,A Badoni,Lucknow Super Giants,0,2,2,4,115
Rajasthan Royals,allrounder,utility_player,Shivam Chaudhary,Railways,60.75,94.82,100.0,0.0,53.07,58.44,44.43,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,56.97,TM Dilshan,Delhi Capitals,0,2,2,5,116
Rajasthan Royals,allrounder,utility_player,Dharmendrasinh Jadeja,Saurashtra,61.8,94.57,100.0,0.0,39.57,40.0,46.56,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,54.16,B Lee,Punjab Kings,0,2,2,6,129
Rajasthan Royals,allrounder,utility_player,AR Pandey,Railways,51.9,96.18,100.0,0.0,44.74,42.19,42.09,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,52.71,R Sathish,Mumbai Indians,0,2,2,7,139
Rajasthan Royals,allrounder,utility_player,L Kishan Singha,Manipur,50.34,95.06,100.0,0.0,36.25,40.94,17.5,0.0,allrounder_pure_bowler_cluster_1,pure_bowler,48.8,S Nadeem,Delhi Capitals,0,2,2,8,146
Rajasthan Royals,allrounder,utility_player,KS Sharma,Uttar Pradesh,65.33,71.08,100.0,0.0,18.35,12.5,63.79,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,48.19,B Lee,Punjab Kings,0,2,2,9,149
Rajasthan Royals,allrounder,utility_player,Lalhruai Ralte,Mizoram,40.76,95.09,100.0,0.0,38.71,36.25,3.84,0.0,allrounder_pure_bowler_cluster_1,pure_bowler,45.3,JDS Neesham,Delhi Capitals,0,2,2,10,155
Royal Challengers Bengaluru,batting,aggressive_opener,AM Rahane,Mumbai,84.08,98.36,100.0,100.0,92.61,82.35,94.69,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,93.54,Shubman Gill,Gujarat Titans,0,2,2,1,1
Royal Challengers Bengaluru,batting,aggressive_opener,PP Shaw,Mumbai,89.28,94.38,100.0,100.0,64.73,94.12,86.71,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,91.57,P Simran Singh,Punjab Kings,0,2,2,2,2
Royal Challengers Bengaluru,batting,aggressive_opener,Tarang Gohel,Saurashtra,73.21,87.3,100.0,77.9,82.88,100.0,24.66,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,81.28,JG Bethell,Royal Challengers Bengaluru,0,2,2,3,8
Royal Challengers Bengaluru,batting,aggressive_opener,HV Patel,Haryana,85.9,75.85,100.0,100.0,65.22,41.18,66.82,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,80.88,J Fraser-McGurk,Delhi Capitals,0,2,2,4,9
Royal Challengers Bengaluru,batting,aggressive_opener,P Simran Singh,Punjab,79.34,81.01,100.0,100.0,64.1,52.94,48.88,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,79.61,DR Smith,Chennai Super Kings,0,2,2,5,10
Royal Challengers Bengaluru,batting,aggressive_opener,D Padikkal,Karnataka,85.96,90.4,100.0,100.0,17.17,11.76,94.76,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,78.12,DP Conway,Chennai Super Kings,0,2,2,6,11
Royal Challengers Bengaluru,batting,aggressive_opener,H Desai,Saurashtra,51.02,91.11,100.0,100.0,75.05,88.24,28.34,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,78.03,S Sohal,Punjab Kings,0,2,2,7,12
Royal Challengers Bengaluru,batting,aggressive_opener,AD Chopra,Mizoram,83.63,60.9,100.0,47.1,83.04,76.47,57.59,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,77.28,HM Amla,Punjab Kings,0,2,2,8,14
Royal Challengers Bengaluru,batting,aggressive_opener,Hari Nishaanth,Tamil Nadu,62.19,80.02,100.0,100.0,74.57,64.71,25.86,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,75.95,PA Patel,Mumbai Indians,0,2,2,9,19
Royal Challengers Bengaluru,batting,aggressive_opener,MA Agarwal,Karnataka,60.67,89.56,100.0,100.0,62.34,35.29,29.63,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,73.29,MA Agarwal,Punjab Kings,0,2,2,10,26
Royal Challengers Bengaluru,batting,aggressive_opener,Ankit Kumar,Haryana,70.21,53.71,100.0,60.8,73.91,47.06,50.14,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,70.29,AD Hales,Sunrisers Hyderabad,0,2,2,11,38
Royal Challengers Bengaluru,batting,aggressive_opener,Vivek Singh,Bengal,72.93,85.91,100.0,100.0,27.72,17.65,30.07,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,70.02,WP Saha,Punjab Kings,0,2,2,12,39
Royal Challengers Bengaluru,batting,aggressive_opener,Rishav Das,Assam,49.31,86.56,100.0,100.0,60.38,23.53,37.66,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,70.0,PA Patel,Mumbai Indians,0,2,2,13,40
Royal Challengers Bengaluru,batting,aggressive_opener,Jyotsnil Singh,Baroda,59.71,83.02,100.0,61.2,65.0,29.41,44.74,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,69.43,AD Hales,Sunrisers Hyderabad,0,2,2,14,42
Royal Challengers Bengaluru,batting,aggressive_opener,Abishek Porel,Bengal,56.99,82.9,100.0,34.6,53.15,70.59,25.08,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,67.18,JG Bethell,Royal Challengers Bengaluru,0,2,2,15,52
Royal Challengers Bengaluru,batting,aggressive_opener,HP Gawli,Madhya Pradesh,54.68,89.88,100.0,32.5,42.23,58.82,27.15,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,65.49,UT Khawaja,Rising Pune Supergiant,0,2,2,16,63
Royal Challengers Bengaluru,batting,aggressive_opener,Shashank Chandrakar,Chhattisgarh,67.0,75.48,100.0,100.0,10.33,5.88,23.03,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,63.65,PA Patel,Mumbai Indians,0,2,2,17,72
Royal Challengers Bengaluru,batting,anchor_opener,Shivam Chaudhary,Railways,59.39,93.46,100.0,100.0,55.11,100.0,75.67,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,73.98,SR Tendulkar,Mumbai Indians,0,1,1,1,22
Royal Challengers Bengaluru,batting,anchor_opener,Pratham Singh,Railways,66.51,89.58,100.0,100.0,66.63,88.24,58.51,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,73.08,M Vijay,Chennai Super Kings,0,1,1,2,27
Royal Challengers Bengaluru,batting,anchor_opener,AV Rajput,Baroda,49.72,82.9,100.0,100.0,70.54,35.29,64.05,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,64.37,RS Bopara,Punjab Kings,0,1,1,3,68
Royal Challengers Bengaluru,batting,anchor_opener,Saurav Chauhan,Gujarat,44.06,66.09,100.0,100.0,82.61,52.94,67.86,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,64.07,DJM Short,Rajasthan Royals,0,1,1,4,69
Royal Challengers Bengaluru,batting,anchor_opener,Abhishek Goswami,Uttar Pradesh,46.43,65.56,100.0,100.0,79.27,58.82,46.98,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,62.63,DJM Short,Rajasthan Royals,0,1,1,5,77
Royal Challengers Bengaluru,batting,anchor_opener,Arpit Gaud,Madhya Pradesh,38.34,78.66,100.0,89.6,40.05,94.12,33.99,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,60.24,RE Levi,Mumbai Indians,0,1,1,6,83
Royal Challengers Bengaluru,batting,anchor_opener,Qamran Iqbal,Jammu & Kashmir,51.05,51.14,100.0,100.0,64.29,64.71,39.95,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,59.78,LMP Simmons,Mumbai Indians,0,1,1,7,86
Royal Challengers Bengaluru,batting,anchor_opener,Bikramkumar Das,Tripura,56.02,86.75,100.0,100.0,9.95,5.88,82.86,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,59.09,R Dravid,Rajasthan Royals,0,1,1,8,89
Royal Challengers Bengaluru,batting,anchor_opener,KS Sharma,Uttar Pradesh,54.32,68.68,100.0,100.0,26.85,29.41,56.33,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,57.43,AJ Finch,Gujarat Lions,0,1,1,9,94
