player,total_runs,total_matches,total_balls_faced,total_fours,total_sixes,total_dismissed,avg_runs,highest_score,lowest_score,not_out_rate,duck_count,duck_rate,consistency_score,innings_above_30,innings_above_50,innings_above_30_pct,innings_above_50_pct,strike_rate,boundary_rate,six_rate,four_rate,boundary_runs_pct,dot_ball_rate,pp_runs_pct,mid_runs_pct,death_runs_pct,pp_strike_rate,mid_strike_rate,death_strike_rate,dominant_phase,avg_runs_in_wins,avg_runs_in_losses,team,typical_position,avg_position,position_role,batting_role
SK Trivedi,42,14,59,3,1,7,3.0,9,0,0.5,1,0.071,2.86,0,0,0.0,0.0,71.19,0.068,0.017,0.051,0.429,0.593,0.0,0.0,1.0,,0.0,72.41,death,5.0,2.67,Rajasthan Royals,11,10.533333333333333,tailender,tailender
SK Warne,198,29,214,14,6,20,6.83,34,0,0.31,7,0.241,8.69,1,0,0.034,0.0,92.52,0.093,0.028,0.065,0.465,0.467,0.0,0.308,0.692,,74.39,103.79,death,6.55,7.0,Rajasthan Royals,8,8.03448275862069,lower_order,tailender
SL Malinga,88,22,99,6,5,16,4.0,17,0,0.273,6,0.273,5.04,0,0,0.0,0.0,88.89,0.111,0.051,0.061,0.614,0.556,0.0,0.023,0.977,,66.67,89.58,death,3.0,4.29,Mumbai Indians,9,9.64,tailender,tailender
SM Curran,997,53,731,85,41,40,18.81,88,0,0.245,4,0.075,19.4,9,6,0.17,0.113,136.39,0.172,0.056,0.116,0.588,0.346,0.147,0.395,0.457,113.08,112.57,181.67,death,20.65,17.7,Punjab Kings,6,5.113207547169812,middle_order,finisher
SM Katich,241,11,186,26,8,10,21.91,75,0,0.091,1,0.091,22.84,3,2,0.273,0.182,129.57,0.183,0.043,0.14,0.631,0.43,0.602,0.315,0.083,134.26,122.58,125.0,pp,29.8,15.33,Kings XI Punjab,2,2.6363636363636362,opener,aggressive_opener
SM Pollock,147,8,111,12,8,8,18.38,33,0,0.0,2,0.25,12.88,2,0,0.25,0.0,132.43,0.18,0.072,0.108,0.653,0.378,0.007,0.449,0.544,16.67,104.76,190.48,death,33.0,16.29,Mumbai Indians,6,5.875,middle_order,finisher
SN Khan,707,40,515,80,20,30,17.68,67,0,0.25,3,0.075,16.37,11,2,0.275,0.05,137.28,0.194,0.039,0.155,0.622,0.351,0.218,0.348,0.434,152.48,105.58,169.61,death,17.43,17.81,Royal Challengers Bangalore,6,5.073170731707317,middle_order,finisher
SN Thakur,333,42,240,31,13,29,7.93,68,0,0.31,8,0.19,11.92,1,1,0.024,0.024,138.75,0.183,0.054,0.129,0.607,0.354,0.0,0.339,0.661,0.0,134.52,144.74,death,11.25,5.88,Chennai Super Kings,8,7.8604651162790695,lower_order,tailender
SO Hetmyer,1512,81,996,95,95,53,18.67,75,0,0.346,4,0.049,16.43,18,5,0.222,0.062,151.81,0.191,0.095,0.095,0.628,0.331,0.044,0.337,0.62,108.2,128.54,173.84,death,21.97,15.74,Rajasthan Royals,5,5.409638554216867,middle_order,finisher
SP Fleming,196,10,165,27,3,9,19.6,45,0,0.1,1,0.1,16.43,3,0,0.3,0.0,118.79,0.182,0.018,0.164,0.643,0.485,0.612,0.388,0.0,109.09,138.18,,mid,22.75,17.5,Chennai Super Kings,2,2.0,opener,anchor_opener
SP Goswami,293,21,295,32,3,20,13.95,52,0,0.048,4,0.19,14.97,3,1,0.143,0.048,99.32,0.119,0.01,0.108,0.498,0.447,0.556,0.355,0.089,97.6,98.11,118.18,death,16.29,12.79,Rajasthan Royals,2,3.142857142857143,opener,anchor_opener
SP Jackson,61,8,57,5,1,6,7.62,16,0,0.25,1,0.125,5.1,0,0,0.0,0.0,107.02,0.105,0.018,0.088,0.426,0.351,0.164,0.279,0.557,111.11,94.44,113.33,death,6.67,8.2,Kolkata Knight Riders,6,5.875,middle_order,middle_order
SP Narine,1816,122,1090,191,120,103,14.89,109,0,0.156,17,0.139,20.2,19,8,0.156,0.066,166.61,0.285,0.11,0.175,0.817,0.453,0.646,0.268,0.086,170.14,174.19,128.93,mid,19.87,11.19,Kolkata Knight Riders,2,4.379032258064516,opener,aggressive_opener
SPD Smith,2495,93,1945,226,60,72,26.83,101,1,0.226,0,0.0,20.65,36,12,0.387,0.129,128.28,0.147,0.031,0.116,0.507,0.312,0.204,0.513,0.283,122.6,116.8,162.67,death,28.1,25.91,Rajasthan Royals,3,3.8210526315789473,top_order,top_order_anchor
SR Tendulkar,2334,78,1948,296,29,69,29.92,100,0,0.115,4,0.051,22.66,37,14,0.474,0.179,119.82,0.167,0.015,0.152,0.582,0.399,0.49,0.414,0.096,116.4,116.65,163.5,death,31.4,27.57,Mumbai Indians,2,2.0641025641025643,opener,anchor_opener
SR Watson,3880,141,2813,377,190,126,27.52,117,0,0.106,7,0.05,26.82,52,25,0.369,0.177,137.93,0.202,0.068,0.134,0.682,0.416,0.366,0.517,0.117,112.69,153.48,184.9,death,33.22,21.57,Rajasthan Royals,1,2.6573426573426575,opener,anchor_opener
SS Iyer,3938,135,2908,329,166,113,29.17,97,0,0.163,7,0.052,24.52,57,30,0.422,0.222,135.42,0.17,0.057,0.113,0.587,0.337,0.252,0.565,0.183,113.13,136.06,182.07,death,32.7,25.25,Delhi Daredevils,3,3.347826086956522,top_order,top_order_anchor
SS Prabhudessai,126,10,106,11,4,10,12.6,34,0,0.0,1,0.1,10.57,1,0,0.1,0.0,118.87,0.142,0.038,0.104,0.54,0.462,0.063,0.746,0.19,66.67,127.03,120.0,mid,5.5,17.33,Royal Challengers Bangalore,5,5.9,middle_order,middle_order
SS Tiwary,1494,73,1244,111,50,52,20.47,61,0,0.288,1,0.014,16.89,20,8,0.274,0.11,120.1,0.129,0.04,0.089,0.498,0.347,0.113,0.583,0.304,104.97,113.41,144.13,death,22.97,18.4,Mumbai Indians,4,4.767123287671233,top_order,middle_order
ST Jayasuriya,768,30,532,84,39,28,25.6,114,0,0.067,2,0.067,25.03,10,5,0.333,0.167,144.36,0.231,0.073,0.158,0.742,0.472,0.669,0.331,0.0,140.44,153.01,,mid,31.33,19.87,Mumbai Indians,1,1.3333333333333333,opener,aggressive_opener
STR Binny,880,66,683,66,35,46,13.33,48,0,0.303,7,0.106,12.06,10,0,0.152,0.0,128.84,0.148,0.051,0.097,0.539,0.367,0.02,0.528,0.451,72.0,117.72,150.95,death,13.92,12.98,Rajasthan Royals,5,5.6911764705882355,middle_order,finisher
SV Samson,4889,177,3490,400,227,157,27.62,119,0,0.113,11,0.062,25.47,67,30,0.379,0.169,140.09,0.18,0.065,0.115,0.606,0.343,0.301,0.535,0.165,126.07,137.51,190.31,death,31.6,24.11,Rajasthan Royals,3,3.0847457627118646,top_order,top_order_anchor
SW Billings,503,27,388,40,20,26,18.63,56,0,0.037,3,0.111,16.91,5,3,0.185,0.111,129.64,0.155,0.052,0.103,0.557,0.363,0.249,0.517,0.235,128.87,117.65,168.57,death,27.36,12.62,Delhi Daredevils,5,4.111111111111111,middle_order,finisher
SW Tait,23,5,26,1,1,3,4.6,11,0,0.4,1,0.2,5.41,0,0,0.0,0.0,88.46,0.077,0.038,0.038,0.435,0.423,0.0,0.435,0.565,,111.11,76.47,mid,1.0,5.5,Rajasthan Royals,10,10.0,tailender,tailender
Sachin Baby,144,11,118,11,5,9,13.09,33,0,0.182,1,0.091,11.6,1,0,0.091,0.0,122.03,0.136,0.042,0.093,0.514,0.381,0.0,0.34,0.66,0.0,89.09,158.33,death,15.0,12.38,Royal Challengers Bangalore,6,5.818181818181818,middle_order,finisher
Salman Butt,193,7,161,30,2,7,27.57,73,4,0.0,0,0.0,24.83,2,1,0.286,0.143,119.88,0.199,0.012,0.186,0.684,0.466,0.539,0.378,0.083,106.12,128.07,266.67,death,25.33,29.25,Kolkata Knight Riders,1,1.0,opener,anchor_opener
Sameer Rizvi,338,13,230,28,20,10,26.0,90,0,0.231,2,0.154,29.46,4,3,0.308,0.231,146.96,0.209,0.087,0.122,0.686,0.391,0.047,0.689,0.263,57.14,144.72,217.07,death,38.71,11.17,Delhi Capitals,4,4.846153846153846,top_order,top_order_anchor
Sandeep Sharma,60,26,75,4,0,6,2.31,9,0,0.769,4,0.154,2.75,0,0,0.0,0.0,80.0,0.053,0.0,0.053,0.267,0.4,0.0,0.2,0.8,,80.0,80.0,mid,0.6,2.71,Sunrisers Hyderabad,11,10.428571428571429,tailender,tailender
Sanvir Singh,25,5,21,2,1,2,5.0,8,0,0.6,1,0.2,3.16,0,0,0.0,0.0,119.05,0.143,0.048,0.095,0.56,0.381,0.28,0.0,0.72,140.0,0.0,128.57,pp,6.0,4.75,Sunrisers Hyderabad,8,7.8,lower_order,tailender
Shahbaz Ahmed,560,39,464,30,25,29,14.36,59,0,0.256,1,0.026,13.69,5,1,0.128,0.026,120.69,0.119,0.054,0.065,0.482,0.347,0.038,0.466,0.496,80.77,106.97,143.3,death,17.29,12.09,Royal Challengers Bangalore,6,6.17948717948718,middle_order,middle_order
Shahid Afridi,81,9,46,7,6,8,9.0,33,0,0.111,1,0.111,11.38,1,0,0.111,0.0,176.09,0.283,0.13,0.152,0.79,0.435,0.531,0.198,0.272,238.89,88.89,220.0,pp,20.0,7.62,Deccan Chargers,5,4.333333333333333,middle_order,finisher
Shakib Al Hasan,795,52,639,73,21,41,15.29,66,0,0.212,4,0.077,15.12,7,2,0.135,0.038,124.41,0.147,0.033,0.114,0.526,0.333,0.047,0.54,0.414,97.37,117.21,140.0,death,15.58,15.0,Kolkata Knight Riders,5,5.471698113207547,middle_order,middle_order
Shashank Singh,807,36,510,59,44,20,22.42,68,0,0.444,2,0.056,20.02,11,5,0.306,0.139,158.24,0.202,0.086,0.116,0.62,0.278,0.042,0.395,0.563,136.0,127.09,194.02,death,26.25,19.35,Punjab Kings,6,5.944444444444445,middle_order,finisher
Shivam Mavi,51,11,56,4,2,9,4.64,20,0,0.182,3,0.273,6.0,0,0,0.0,0.0,91.07,0.107,0.036,0.071,0.549,0.536,0.0,0.059,0.941,,60.0,94.12,death,0.0,5.1,Kolkata Knight Riders,8,9.0,lower_order,tailender
Shoaib Malik,52,5,47,5,0,4,10.4,24,1,0.2,0,0.0,10.45,0,0,0.0,0.0,110.64,0.106,0.0,0.106,0.385,0.298,0.327,0.519,0.154,130.77,100.0,114.29,pp,6.0,11.5,Delhi Daredevils,4,4.8,top_order,middle_order
Shubman Gill,4031,117,2899,388,125,101,34.45,129,0,0.137,4,0.034,29.35,60,32,0.513,0.274,139.05,0.177,0.043,0.134,0.571,0.312,0.442,0.445,0.113,131.75,142.69,157.24,death,43.25,23.83,Gujarat Titans,2,2.389830508474576,opener,aggressive_opener
Sikandar Raza,182,9,136,12,8,7,20.22,57,1,0.222,0,0.0,17.48,2,1,0.222,0.111,133.82,0.147,0.059,0.088,0.527,0.382,0.044,0.698,0.258,88.89,136.56,138.24,death,18.83,23.0,Punjab Kings,5,5.666666666666667,middle_order,middle_order
Simarjeet Singh,10,6,15,0,0,3,1.67,3,0,0.5,2,0.333,1.37,0,0,0.0,0.0,66.67,0.0,0.0,0.0,0.0,0.467,0.0,0.2,0.8,,66.67,66.67,mid,,1.67,Sunrisers Hyderabad,9,9.333333333333334,tailender,tailender
Sohail Tanvir,36,5,29,3,1,3,7.2,13,3,0.4,0,0.0,3.9,0,0,0.0,0.0,124.14,0.138,0.034,0.103,0.5,0.31,0.361,0.306,0.333,162.5,110.0,109.09,pp,7.5,6.0,Rajasthan Royals,3,6.2,top_order,middle_order
Sunny Singh,43,5,31,6,1,4,8.6,20,2,0.2,0,0.0,7.4,0,0,0.0,0.0,138.71,0.226,0.032,0.194,0.698,0.387,0.349,0.488,0.163,187.5,150.0,77.78,pp,12.5,6.0,Kings XI Punjab,6,6.0,middle_order,middle_order
Swapnil Singh,51,9,45,3,3,5,5.67,15,0,0.444,2,0.222,5.81,0,0,0.0,0.0,113.33,0.133,0.067,0.067,0.588,0.444,0.0,0.49,0.51,,96.15,136.84,death,6.0,5.25,Royal Challengers Bengaluru,8,7.888888888888889,lower_order,tailender
T Stubbs,820,34,513,58,42,19,24.12,71,0,0.441,2,0.059,20.45,14,4,0.412,0.118,159.84,0.195,0.082,0.113,0.59,0.238,0.029,0.383,0.588,133.33,118.05,210.48,death,26.0,22.8,Delhi Capitals,6,5.6571428571428575,middle_order,finisher
TA Boult,86,25,83,5,3,10,3.44,17,0,0.6,3,0.12,4.98,0,0,0.0,0.0,103.61,0.096,0.036,0.06,0.442,0.434,0.0,0.093,0.907,,88.89,105.41,death,3.71,3.33,Rajasthan Royals,9,9.366666666666667,tailender,tailender
TG Southee,120,19,107,8,4,13,6.32,36,0,0.316,3,0.158,9.47,1,0,0.053,0.0,112.15,0.112,0.037,0.075,0.467,0.43,0.0,0.117,0.883,,51.85,132.5,death,2.4,7.71,Kolkata Knight Riders,9,8.85,tailender,tailender
TH David,993,49,556,63,73,27,20.27,70,0,0.449,3,0.061,16.43,15,2,0.306,0.041,178.6,0.245,0.131,0.113,0.695,0.297,0.0,0.217,0.783,,129.52,199.49,death,22.13,18.62,Mumbai Indians,6,6.163265306122449,middle_order,finisher
TK Curran,127,10,107,10,3,5,12.7,54,0,0.5,0,0.0,16.39,1,1,0.1,0.1,118.69,0.121,0.028,0.093,0.457,0.336,0.0,0.457,0.543,,101.75,138.0,death,5.33,15.86,Rajasthan Royals,8,7.5,lower_order,tailender
TL Suman,676,39,575,55,26,32,17.33,78,0,0.179,3,0.077,16.52,6,2,0.154,0.051,117.57,0.141,0.045,0.096,0.556,0.423,0.274,0.513,0.213,102.21,121.33,133.33,death,23.17,12.33,Deccan Chargers,3,4.05,top_order,middle_order
TM Dilshan,1153,50,1007,140,24,43,23.06,76,0,0.14,6,0.12,21.94,17,9,0.34,0.18,114.5,0.163,0.024,0.139,0.611,0.449,0.423,0.404,0.173,110.91,103.33,171.55,death,25.65,18.84,Delhi Daredevils,2,2.8,opener,anchor_opener
TM Head,1266,42,753,143,59,38,30.14,102,0,0.095,5,0.119,28.4,18,9,0.429,0.214,168.13,0.268,0.078,0.19,0.731,0.34,0.619,0.302,0.079,179.0,147.49,178.57,pp,42.2,19.18,Sunrisers Hyderabad,1,2.0476190476190474,opener,aggressive_opener
TR Birt,75,5,58,9,2,5,15.0,27,4,0.0,0,0.0,9.22,0,0,0.0,0.0,129.31,0.19,0.034,0.155,0.64,0.448,0.0,0.2,0.8,,71.43,162.16,death,12.0,17.0,Delhi Daredevils,5,5.8,middle_order,finisher
TS Mills,8,5,14,0,1,4,1.6,6,0,0.2,2,0.4,2.61,0,0,0.0,0.0,57.14,0.071,0.071,0.0,0.75,0.786,0.0,0.25,0.75,,40.0,66.67,death,0.0,2.0,Royal Challengers Bangalore,9,9.6,tailender,tailender
TU Deshpande,53,9,33,2,4,3,5.89,25,0,0.667,0,0.0,9.55,0,0,0.0,0.0,160.61,0.182,0.121,0.061,0.604,0.333,0.0,0.0,1.0,,,160.61,death,0.33,8.67,Rajasthan Royals,10,10.11111111111111,tailender,lower_order_hitter
Tilak Varma,1542,56,1070,121,74,45,27.54,84,0,0.196,2,0.036,19.6,25,8,0.446,0.143,144.11,0.182,0.069,0.113,0.602,0.317,0.107,0.625,0.268,125.95,135.39,181.94,death,26.33,28.26,Mumbai Indians,5,4.482142857142857,middle_order,finisher
UBT Chand,300,20,300,32,9,20,15.0,58,0,0.0,4,0.2,15.42,3,1,0.15,0.05,100.0,0.137,0.03,0.107,0.607,0.52,0.4,0.5,0.1,84.51,107.14,166.67,death,24.67,10.86,Delhi Daredevils,3,2.4,top_order,finisher
UT Khawaja,127,6,100,14,3,6,21.17,30,11,0.0,0,0.0,7.63,2,0,0.333,0.0,127.0,0.17,0.03,0.14,0.583,0.38,0.843,0.157,0.0,142.67,80.0,,pp,26.33,16.0,Rising Pune Supergiants,2,2.0,opener,aggressive_opener
UT Yadav,208,48,201,16,9,21,4.33,24,0,0.562,8,0.167,5.74,0,0,0.0,0.0,103.48,0.124,0.045,0.08,0.567,0.478,0.0,0.014,0.986,,23.08,109.04,death,4.43,4.32,Kolkata Knight Riders,9,9.423076923076923,tailender,tailender
Umran Malik,23,6,16,1,2,2,3.83,19,0,0.667,2,0.333,7.52,0,0,0.0,0.0,143.75,0.188,0.125,0.062,0.696,0.5,0.0,0.0,1.0,,,143.75,death,,3.83,Sunrisers Hyderabad,10,9.833333333333334,tailender,tailender
V Kohli,8899,264,6667,799,300,223,33.71,113,0,0.155,10,0.038,27.22,130,74,0.492,0.28,133.48,0.165,0.045,0.12,0.561,0.329,0.367,0.461,0.171,127.6,124.66,187.81,death,38.64,28.99,Royal Challengers Bangalore,3,2.545112781954887,top_order,top_order_anchor
V Nigam,154,9,86,18,8,8,17.11,39,0,0.111,1,0.111,13.87,2,0,0.222,0.0,179.07,0.302,0.093,0.209,0.779,0.337,0.13,0.344,0.526,250.0,160.61,180.0,pp,20.0,16.29,Delhi Capitals,8,7.333333333333333,lower_order,lower_order_hitter
V Sehwag,2728,104,1755,334,106,99,26.23,122,0,0.048,7,0.067,27.53,35,18,0.337,0.173,155.44,0.251,0.06,0.19,0.723,0.375,0.584,0.389,0.027,144.16,172.68,208.57,death,35.41,17.4,Delhi Daredevils,2,1.9423076923076923,opener,aggressive_opener
V Shankar,1233,63,950,88,48,47,19.57,69,0,0.254,2,0.032,17.22,11,7,0.175,0.111,129.79,0.143,0.051,0.093,0.519,0.32,0.103,0.479,0.418,97.69,115.88,166.13,death,22.12,17.89,Sunrisers Hyderabad,5,4.876923076923077,middle_order,finisher
V Suryavanshi,452,12,198,36,42,12,37.67,101,0,0.0,2,0.167,31.22,8,4,0.667,0.333,228.28,0.394,0.212,0.182,0.876,0.338,0.715,0.285,0.0,237.5,208.06,,pp,59.67,15.67,Rajasthan Royals,2,2.0,opener,aggressive_opener
VG Arora,10,10,26,0,0,4,1.0,2,0,0.6,3,0.3,0.82,0,0,0.0,0.0,38.46,0.0,0.0,0.0,0.0,0.654,0.0,0.0,1.0,,0.0,52.63,death,1.5,0.88,Kolkata Knight Riders,10,10.272727272727273,tailender,tailender
VR Aaron,50,12,72,2,2,5,4.17,17,0,0.583,1,0.083,5.34,0,0,0.0,0.0,69.44,0.056,0.028,0.028,0.4,0.583,0.0,0.0,1.0,,0.0,70.42,death,0.0,4.55,Royal Challengers Bangalore,10,9.76923076923077,tailender,tailender
VR Iyer,1497,57,1084,137,67,49,26.26,104,0,0.14,2,0.035,23.82,21,13,0.368,0.228,138.1,0.188,0.062,0.126,0.635,0.38,0.398,0.487,0.115,130.42,139.39,165.38,death,29.5,22.67,Kolkata Knight Riders,2,3.3333333333333335,opener,aggressive_opener
VVS Laxman,282,20,267,33,5,19,14.1,52,0,0.05,4,0.2,16.29,4,1,0.2,0.05,105.62,0.142,0.019,0.124,0.574,0.446,0.663,0.326,0.011,99.47,126.03,50.0,mid,11.14,15.69,Deccan Chargers,2,2.45,opener,anchor_opener
VY Mahesh,15,5,27,0,0,2,3.0,6,0,0.6,0,0.0,2.12,0,0,0.0,0.0,55.56,0.0,0.0,0.0,0.0,0.519,0.0,0.2,0.8,,37.5,63.16,death,,3.0,Delhi Daredevils,9,9.0,tailender,tailender
Vishnu Vinod,56,6,57,3,3,6,9.33,30,2,0.0,0,0.0,10.44,1,0,0.167,0.0,98.25,0.105,0.053,0.053,0.536,0.456,0.179,0.607,0.214,47.62,136.0,109.09,mid,14.0,4.67,Mumbai Indians,6,4.5,middle_order,middle_order
W Jaffer,130,8,121,14,3,8,16.25,50,0,0.0,1,0.125,19.26,2,1,0.25,0.125,107.44,0.14,0.025,0.116,0.569,0.463,0.592,0.408,0.0,86.52,165.62,,mid,18.67,14.8,Royal Challengers Bangalore,2,1.875,opener,anchor_opener
WA Mota,56,8,75,2,0,6,7.0,25,1,0.25,0,0.0,8.05,0,0,0.0,0.0,74.67,0.027,0.0,0.027,0.143,0.387,0.0,0.589,0.411,,68.75,85.19,death,5.25,8.75,Kings XI Punjab,6,7.125,middle_order,middle_order
WD Parnell,65,13,80,4,1,10,5.0,16,1,0.231,0,0.0,4.88,0,0,0.0,0.0,81.25,0.062,0.012,0.05,0.338,0.462,0.169,0.077,0.754,78.57,62.5,84.48,death,6.0,4.82,Pune Warriors,8,7.428571428571429,lower_order,tailender
WG Jacks,463,19,303,38,29,17,24.37,100,1,0.105,0,0.0,24.45,5,3,0.263,0.158,152.81,0.221,0.096,0.125,0.704,0.363,0.41,0.527,0.063,148.44,144.38,483.33,death,25.91,22.25,Mumbai Indians,3,3.210526315789474,top_order,top_order_aggressor
WP Saha,2934,143,2300,296,87,121,20.52,115,0,0.154,7,0.049,20.35,33,14,0.231,0.098,127.57,0.167,0.038,0.129,0.581,0.377,0.473,0.337,0.19,132.66,109.78,157.79,death,24.73,17.1,Kings XI Punjab,1,3.3517241379310345,opener,aggressive_opener
WPUJC Vaas,81,11,73,2,3,8,7.36,20,0,0.273,3,0.273,6.83,0,0,0.0,0.0,110.96,0.068,0.041,0.027,0.321,0.329,0.0,0.272,0.728,,110.0,111.32,death,10.5,5.57,Deccan Chargers,8,8.090909090909092,lower_order,tailender
Washington Sundar,609,47,468,53,19,36,12.96,55,0,0.234,3,0.064,13.8,6,1,0.128,0.021,130.13,0.154,0.041,0.113,0.535,0.329,0.066,0.399,0.535,117.65,116.27,144.89,death,13.53,12.69,Royal Challengers Bangalore,8,6.244897959183674,lower_order,tailender
Y Nagar,285,20,259,20,9,14,14.25,44,0,0.3,2,0.1,11.51,1,0,0.05,0.0,110.04,0.112,0.035,0.077,0.47,0.39,0.007,0.365,0.628,66.67,80.62,140.94,death,14.14,14.31,Delhi Daredevils,8,6.5,lower_order,tailender
Y Venugopal Rao,985,52,836,77,37,44,18.94,71,0,0.154,2,0.038,16.3,11,3,0.212,0.058,117.82,0.136,0.044,0.092,0.538,0.39,0.077,0.53,0.393,78.35,106.97,154.18,death,11.5,21.68,Deccan Chargers,6,5.388888888888889,middle_order,finisher
YBK Jaiswal,2350,71,1534,278,102,67,33.1,124,0,0.056,4,0.056,28.06,35,19,0.493,0.268,153.19,0.248,0.066,0.181,0.734,0.391,0.634,0.329,0.037,158.57,139.78,209.52,death,37.97,28.36,Rajasthan Royals,1,1.1944444444444444,opener,aggressive_opener
YK Pathan,3222,153,2245,263,161,110,21.06,100,0,0.281,9,0.059,19.68,38,15,0.248,0.098,143.52,0.189,0.072,0.117,0.626,0.349,0.112,0.538,0.349,147.35,133.56,160.63,death,23.12,18.79,Kolkata Knight Riders,5,4.787096774193548,middle_order,finisher
YS Chahal,37,17,86,0,0,7,2.18,8,0,0.588,1,0.059,2.19,0,0,0.0,0.0,43.02,0.0,0.0,0.0,0.0,0.628,0.0,0.108,0.892,,17.39,52.38,death,,2.18,Royal Challengers Bangalore,11,10.65,tailender,tailender
YV Takawale,192,10,178,26,3,8,19.2,45,0,0.2,2,0.2,15.45,2,0,0.2,0.0,107.87,0.163,0.017,0.146,0.635,0.534,0.63,0.219,0.151,91.67,127.27,223.08,death,15.33,20.86,Mumbai Indians,2,3.2,opener,anchor_opener
Yuvraj Singh,2754,126,2122,218,149,111,21.86,83,0,0.119,4,0.032,18.39,36,13,0.286,0.103,129.78,0.173,0.07,0.103,0.641,0.42,0.07,0.601,0.329,103.76,115.33,180.84,death,20.85,22.59,Kings XI Punjab,4,4.173228346456693,top_order,finisher
Z Khan,117,27,141,11,2,14,4.33,23,0,0.481,5,0.185,6.4,0,0,0.0,0.0,82.98,0.092,0.014,0.078,0.479,0.525,0.0,0.077,0.923,0.0,31.03,99.08,death,2.0,4.52,Royal Challengers Bangalore,9,9.0625,tailender,tailender
