player,total_runs,total_matches,total_balls_faced,total_fours,total_sixes,total_dismissed,avg_runs,highest_score,lowest_score,not_out_rate,duck_count,duck_rate,consistency_score,innings_above_30,innings_above_50,innings_above_30_pct,innings_above_50_pct,strike_rate,boundary_rate,six_rate,four_rate,boundary_runs_pct,dot_ball_rate,pp_runs_pct,mid_runs_pct,death_runs_pct,pp_strike_rate,mid_strike_rate,death_strike_rate,dominant_phase,avg_runs_in_wins,avg_runs_in_losses,team,typical_position,avg_position,position_role,batting_role
A Ashish Reddy,135,12,129,8,3,12,11.25,37,0,0.0,1,0.083,10.72,1,0,0.083,0.0,104.65,0.085,0.023,0.062,0.37,0.318,0.052,0.541,0.407,87.5,92.41,130.95,death,19.33,8.56,Hyderabad (India),6,5.583333333333333,middle_order,middle_order
A Badoni,267,10,216,22,10,5,26.7,80,5,0.5,0,0.0,22.8,3,1,0.3,0.1,123.61,0.148,0.046,0.102,0.554,0.356,0.079,0.427,0.494,91.3,99.13,169.23,death,25.33,28.75,Delhi,4,4.0,top_order,top_order_anchor
A Choudhary,34,6,32,2,1,2,5.67,11,0,0.667,1,0.167,3.93,0,0,0.0,0.0,106.25,0.094,0.031,0.062,0.412,0.344,0.0,0.176,0.824,,150.0,100.0,mid,4.0,6.0,Rajasthan,10,10.0,tailender,tailender
A G Pradeep,51,5,57,7,0,5,10.2,26,0,0.0,1,0.2,11.97,0,0,0.0,0.0,89.47,0.123,0.0,0.123,0.549,0.491,0.667,0.333,0.0,103.03,70.83,,pp,26.0,6.25,Andhra,3,3.4,top_order,middle_order
A Manohar,282,8,185,19,18,4,35.25,70,1,0.5,0,0.0,24.25,4,2,0.5,0.25,152.43,0.2,0.097,0.103,0.652,0.314,0.007,0.443,0.55,33.33,122.55,201.3,death,32.67,36.8,Karnataka,5,5.25,middle_order,finisher
A Mishra,57,12,51,7,0,6,4.75,14,0,0.5,3,0.25,5.03,0,0,0.0,0.0,111.76,0.137,0.0,0.137,0.491,0.353,0.0,0.0,1.0,,0.0,114.0,death,7.0,3.14,Haryana,8,8.307692307692308,lower_order,tailender
A Mithun,50,13,47,5,2,11,3.85,18,0,0.154,4,0.308,5.18,0,0,0.0,0.0,106.38,0.149,0.043,0.106,0.64,0.511,0.0,0.02,0.98,0.0,33.33,113.95,death,5.0,2.86,Karnataka,8,8.285714285714286,lower_order,tailender
A Mukund,170,7,136,16,5,6,24.29,67,1,0.143,0,0.0,23.49,3,1,0.429,0.143,125.0,0.154,0.037,0.118,0.553,0.39,0.494,0.506,0.0,98.82,168.63,,mid,28.17,1.0,Tamil Nadu,1,1.2857142857142858,opener,anchor_opener
A Nagwaswalla,26,7,25,3,1,3,3.71,12,1,0.571,0,0.0,3.99,0,0,0.0,0.0,104.0,0.16,0.04,0.12,0.692,0.52,0.0,0.0,1.0,,,104.0,death,1.0,4.17,Gujarat,10,10.142857142857142,tailender,tailender
A Raghuvanshi,74,3,71,5,3,2,24.67,32,16,0.333,0,0.0,8.08,1,0,0.333,0.0,104.23,0.113,0.042,0.07,0.514,0.437,0.757,0.243,0.0,119.15,75.0,,pp,24.67,,Mumbai,2,2.0,opener,anchor_opener
A Sheth,215,24,168,18,7,8,8.96,29,0,0.667,1,0.042,8.06,0,0,0.0,0.0,127.98,0.149,0.042,0.107,0.53,0.333,0.06,0.093,0.847,130.0,57.14,147.97,death,6.33,11.58,Baroda,8,7.423076923076923,lower_order,tailender
A Singhania,44,8,55,3,2,6,5.5,18,0,0.25,3,0.375,7.23,0,0,0.0,0.0,80.0,0.091,0.036,0.055,0.545,0.6,0.0,0.341,0.659,,55.56,103.57,death,,5.5,Meghalaya,9,9.0,tailender,tailender
A Tomar,37,4,59,3,0,4,9.25,14,5,0.0,0,0.0,4.03,0,0,0.0,0.0,62.71,0.051,0.0,0.051,0.324,0.593,0.784,0.216,0.0,64.44,57.14,,pp,9.25,,Rajasthan,1,1.5,opener,anchor_opener
AA Bamal,26,4,19,1,2,4,6.5,18,0,0.0,1,0.25,7.9,0,0,0.0,0.0,136.84,0.158,0.105,0.053,0.615,0.421,0.154,0.192,0.654,50.0,125.0,242.86,death,18.0,2.67,Services,6,5.75,middle_order,finisher
AA Barot,348,11,219,38,14,11,31.64,122,4,0.0,0,0.0,38.91,2,2,0.182,0.182,158.9,0.237,0.064,0.174,0.678,0.288,0.422,0.477,0.101,133.64,176.6,233.33,death,41.43,14.5,Saurashtra,2,2.5454545454545454,opener,aggressive_opener
AA Chakraborty,4,3,9,0,0,1,1.33,2,1,0.667,0,0.0,0.58,0,0,0.0,0.0,44.44,0.0,0.0,0.0,0.0,0.556,0.0,0.0,1.0,,,44.44,death,,1.33,Tripura,10,10.333333333333334,tailender,tailender
AA Herwadkar,465,17,414,48,10,17,27.35,73,3,0.0,0,0.0,21.82,7,3,0.412,0.176,112.32,0.14,0.024,0.116,0.542,0.42,0.611,0.288,0.101,116.39,95.71,156.67,death,17.25,36.33,Mumbai,1,1.0,opener,anchor_opener
AA Kazi,61,4,54,4,2,4,15.25,36,0,0.0,1,0.25,15.09,1,0,0.25,0.0,112.96,0.111,0.037,0.074,0.459,0.333,0.0,0.426,0.574,0.0,83.87,166.67,death,,15.25,Nagaland,6,5.75,middle_order,finisher
AA Sanklecha,14,3,9,1,1,2,4.67,11,1,0.333,0,0.0,5.51,0,0,0.0,0.0,155.56,0.222,0.111,0.111,0.714,0.333,0.0,0.857,0.143,,171.43,100.0,mid,4.67,,Maharashtra,6,7.5,middle_order,middle_order
AB Dinda,59,9,64,4,2,6,6.56,22,1,0.333,0,0.0,8.47,0,0,0.0,0.0,92.19,0.094,0.031,0.062,0.475,0.5,0.0,0.186,0.814,,73.33,97.96,death,,6.56,Bengal,9,9.3,tailender,tailender
AD Chopra,113,3,68,12,5,3,37.67,76,9,0.0,0,0.0,34.53,1,1,0.333,0.333,166.18,0.25,0.074,0.176,0.69,0.294,0.451,0.363,0.186,154.55,146.43,300.0,death,,37.67,Mizoram,2,2.0,opener,aggressive_opener
AD Nath,700,34,578,62,17,24,20.59,80,0,0.294,2,0.059,18.87,10,2,0.294,0.059,121.11,0.137,0.029,0.107,0.5,0.355,0.247,0.579,0.174,120.14,117.73,135.56,death,21.43,19.23,Uttar Pradesh,4,4.2,top_order,middle_order
AG Paunikar,82,7,66,8,3,4,11.71,23,1,0.429,0,0.0,8.26,0,0,0.0,0.0,124.24,0.167,0.045,0.121,0.61,0.379,0.0,0.427,0.573,,112.9,134.29,death,10.67,12.5,Railways,6,5.714285714285714,middle_order,middle_order
AH Hooda,2,4,10,0,0,3,0.5,2,0,0.25,2,0.5,1.0,0,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,1.0,,,20.0,death,,0.5,Haryana,11,10.4,tailender,tailender
AK Chahal,28,3,21,1,2,2,9.33,12,4,0.333,0,0.0,4.62,0,0,0.0,0.0,133.33,0.143,0.095,0.048,0.571,0.333,0.0,0.0,1.0,,,133.33,death,12.0,8.0,Haryana,8,9.0,lower_order,tailender
AK Sarkar,8,4,9,0,1,3,2.0,6,0,0.25,2,0.5,2.83,0,0,0.0,0.0,88.89,0.111,0.111,0.0,0.75,0.667,0.0,0.0,1.0,,,88.89,death,6.0,0.67,Tripura,9,9.25,tailender,tailender
AKS Bains,433,23,362,54,9,21,18.83,68,0,0.087,2,0.087,18.44,5,3,0.217,0.13,119.61,0.174,0.025,0.149,0.624,0.414,0.721,0.266,0.014,127.35,103.6,100.0,pp,25.08,12.0,Himachal,2,1.9166666666666667,opener,aggressive_opener
AL Menaria,232,15,208,27,5,15,15.47,67,0,0.0,2,0.133,19.52,2,2,0.133,0.133,111.54,0.154,0.024,0.13,0.595,0.433,0.522,0.392,0.086,124.74,96.81,117.65,pp,13.0,19.17,Rajasthan,4,3.6,top_order,middle_order
AM Nayar,135,6,95,11,6,3,22.5,49,0,0.5,1,0.167,18.75,2,0,0.333,0.0,142.11,0.179,0.063,0.116,0.593,0.295,0.0,0.326,0.674,,97.78,182.0,death,14.33,30.67,Mumbai,5,5.0,middle_order,finisher
AM Rahane,682,20,489,73,19,18,34.1,98,0,0.1,1,0.05,32.36,10,6,0.5,0.3,139.47,0.188,0.039,0.149,0.595,0.323,0.46,0.455,0.085,135.34,144.19,138.1,mid,32.62,40.0,Mumbai,2,2.1,opener,aggressive_opener
AM Reddy,29,3,31,4,0,3,9.67,16,1,0.0,0,0.0,7.77,0,0,0.0,0.0,93.55,0.129,0.0,0.129,0.552,0.516,1.0,0.0,0.0,93.55,,,pp,8.5,12.0,Andhra,1,1.0,opener,anchor_opener
AN Ahmed,85,14,81,5,3,12,6.07,26,0,0.143,1,0.071,7.11,0,0,0.0,0.0,104.94,0.099,0.037,0.062,0.447,0.395,0.012,0.4,0.588,33.33,130.77,96.15,mid,,6.07,Assam,9,8.214285714285714,tailender,tailender
AN Ghosh,81,5,89,6,1,5,16.2,26,0,0.0,1,0.2,9.78,0,0,0.0,0.0,91.01,0.079,0.011,0.067,0.37,0.393,0.185,0.605,0.21,88.24,89.09,100.0,death,,16.2,Railways,4,4.8,top_order,middle_order
AN Longchar,46,5,87,5,1,5,9.2,23,0,0.0,1,0.2,9.58,0,0,0.0,0.0,52.87,0.069,0.011,0.057,0.565,0.736,0.87,0.13,0.0,62.5,26.09,,pp,23.0,5.75,Nagaland,1,1.2,opener,anchor_opener
AP Majumdar,144,7,111,16,1,5,20.57,48,0,0.286,1,0.143,18.4,3,0,0.429,0.0,129.73,0.153,0.009,0.144,0.486,0.261,0.243,0.472,0.285,145.83,115.25,146.43,death,17.0,23.25,Bengal,3,4.714285714285714,top_order,middle_order
AP Sharma,5,3,9,0,0,2,1.67,4,0,0.333,1,0.333,2.08,0,0,0.0,0.0,55.56,0.0,0.0,0.0,0.0,0.444,0.0,0.0,1.0,,,55.56,death,0.0,2.5,Services,7,7.0,lower_order,tailender
AP Tare,1009,42,755,111,25,32,24.02,82,0,0.238,4,0.095,21.68,14,4,0.333,0.095,133.64,0.18,0.033,0.147,0.589,0.339,0.361,0.498,0.142,130.94,132.45,145.92,death,32.62,12.56,Mumbai,2,3.380952380952381,opener,aggressive_opener
AR Bawne,223,14,176,18,9,10,15.93,49,0,0.286,1,0.071,15.18,3,0,0.214,0.0,126.7,0.153,0.051,0.102,0.565,0.369,0.072,0.363,0.565,88.89,96.43,170.27,death,17.17,15.0,Maharashtra,4,5.142857142857143,top_order,finisher
AR Easwaran,569,20,439,48,15,14,28.45,107,0,0.3,3,0.15,26.88,9,4,0.45,0.2,129.61,0.144,0.034,0.109,0.496,0.305,0.286,0.585,0.128,116.43,131.62,158.7,death,37.54,11.57,Bengal,3,2.95,top_order,top_order_anchor
AR Kumar,115,8,119,12,2,7,14.38,32,3,0.125,0,0.0,9.62,1,0,0.125,0.0,96.64,0.118,0.017,0.101,0.522,0.454,0.183,0.635,0.183,77.78,94.81,140.0,death,15.75,13.0,Himachal,4,4.0,top_order,middle_order
AR Pandey,104,7,87,12,2,7,14.86,33,1,0.0,0,0.0,12.13,1,0,0.143,0.0,119.54,0.161,0.023,0.138,0.577,0.391,0.0,0.721,0.279,,136.36,90.62,mid,14.5,15.0,Railways,7,7.285714285714286,lower_order,tailender
AR Patel,484,18,378,39,15,14,26.89,70,0,0.222,3,0.167,19.49,8,2,0.444,0.111,128.04,0.143,0.04,0.103,0.508,0.294,0.058,0.676,0.267,107.69,121.56,155.42,death,22.14,29.91,Gujarat,5,4.894736842105263,middle_order,finisher
ARB Singh,20,3,30,2,0,3,6.67,11,0,0.0,1,0.333,5.86,0,0,0.0,0.0,66.67,0.067,0.0,0.067,0.4,0.567,0.65,0.35,0.0,59.09,87.5,,mid,,6.67,Railways,2,3.3333333333333335,opener,anchor_opener
AS Karambelkar,24,3,20,1,0,2,8.0,12,3,0.333,0,0.0,4.58,0,0,0.0,0.0,120.0,0.05,0.0,0.05,0.167,0.15,0.0,0.0,1.0,,,120.0,death,6.0,12.0,Baroda,8,7.666666666666667,lower_order,tailender
AS Rajpoot,23,6,32,1,1,2,3.83,8,0,0.667,0,0.0,3.25,0,0,0.0,0.0,71.88,0.062,0.031,0.031,0.435,0.531,0.0,0.304,0.696,,70.0,72.73,death,,3.83,Uttar Pradesh,10,10.0,tailender,tailender
AS Raut,200,13,204,22,2,12,15.38,41,2,0.077,0,0.0,12.51,2,0,0.154,0.0,98.04,0.118,0.01,0.108,0.5,0.426,0.065,0.595,0.34,59.09,100.85,106.25,death,24.75,11.22,Odisha,6,5.785714285714286,middle_order,middle_order
AS Roy,250,17,144,14,16,8,14.71,47,0,0.529,0,0.0,15.47,4,0,0.235,0.0,173.61,0.208,0.111,0.097,0.608,0.257,0.036,0.176,0.788,300.0,100.0,203.09,pp,11.71,16.8,Jharkhand,6,5.894736842105263,middle_order,finisher
AT Rayudu,555,24,434,38,23,19,23.12,77,0,0.208,1,0.042,21.1,7,4,0.292,0.167,127.88,0.141,0.053,0.088,0.523,0.313,0.184,0.528,0.288,121.43,114.45,170.21,death,27.43,21.35,Hyderabad (India),4,4.083333333333333,top_order,finisher
AUK Pathan,174,6,142,23,1,5,29.0,81,6,0.167,0,0.0,27.48,2,1,0.333,0.167,122.54,0.169,0.007,0.162,0.563,0.359,0.506,0.391,0.103,120.55,123.64,128.57,death,29.5,28.75,Railways,1,1.0,opener,aggressive_opener
AV Kolhar,125,6,107,12,1,4,20.83,45,3,0.333,0,0.0,15.07,1,0,0.167,0.0,116.82,0.121,0.009,0.112,0.432,0.318,0.64,0.36,0.0,108.11,136.36,,mid,27.5,7.5,Vidarbha,2,2.0,opener,anchor_opener
AV Rajput,171,8,140,14,7,7,21.38,61,0,0.125,1,0.125,20.94,3,1,0.375,0.125,122.14,0.15,0.05,0.1,0.573,0.421,0.216,0.48,0.304,84.09,130.16,157.58,death,19.8,24.0,Baroda,2,4.375,opener,anchor_opener
AV Wankhade,835,32,612,45,40,21,26.09,71,1,0.344,0,0.0,17.55,13,3,0.406,0.094,136.44,0.139,0.065,0.074,0.503,0.278,0.022,0.444,0.534,85.71,114.51,167.04,death,26.41,25.73,Vidarbha,5,5.09375,middle_order,finisher
Aakash Verma,16,3,23,2,0,3,5.33,10,0,0.0,1,0.333,5.03,0,0,0.0,0.0,69.57,0.087,0.0,0.087,0.5,0.739,1.0,0.0,0.0,69.57,,,pp,,5.33,Railways,1,2.0,opener,anchor_opener
Aanshul Gupta,214,13,209,14,5,13,16.46,39,0,0.0,2,0.154,13.62,3,0,0.231,0.0,102.39,0.091,0.024,0.067,0.402,0.359,0.453,0.5,0.047,93.27,112.63,100.0,mid,22.6,12.62,Services,1,2.230769230769231,opener,anchor_opener
Aarya Desai,99,4,80,8,6,4,24.75,44,2,0.0,0,0.0,17.31,1,0,0.25,0.0,123.75,0.175,0.075,0.1,0.687,0.462,0.374,0.626,0.0,82.22,177.14,,mid,32.33,2.0,Gujarat,1,2.5,opener,anchor_opener
Abdul Samad,428,16,308,30,25,10,26.75,76,0,0.375,1,0.062,18.02,7,1,0.438,0.062,138.96,0.179,0.081,0.097,0.631,0.36,0.194,0.484,0.322,118.57,123.21,197.14,death,39.0,19.4,Jammu & Kashmir,1,3.4375,opener,anchor_opener
Abhay,1,3,14,0,0,2,0.33,1,0,0.333,2,0.667,0.58,0,0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.929,0.0,0.0,1.0,,0.0,14.29,death,,0.33,Mizoram,6,6.666666666666667,middle_order,middle_order
Abhay Negi,173,13,125,13,10,10,13.31,50,0,0.231,1,0.077,13.76,1,1,0.077,0.077,138.4,0.184,0.08,0.104,0.647,0.392,0.017,0.341,0.642,25.0,128.26,165.67,death,17.25,11.56,Meghalaya,6,6.3076923076923075,middle_order,finisher
Abhilash Gogoi,20,4,22,2,0,3,5.0,8,0,0.25,1,0.25,3.46,0,0,0.0,0.0,90.91,0.091,0.0,0.091,0.4,0.455,0.0,0.0,1.0,,,90.91,death,,5.0,Assam,9,9.0,tailender,tailender
Abhimanyu Rana,240,14,222,26,7,12,17.14,72,0,0.143,3,0.214,20.74,2,1,0.143,0.071,108.11,0.149,0.032,0.117,0.608,0.486,0.638,0.321,0.042,93.29,150.98,142.86,mid,20.11,11.8,Himachal,1,2.0714285714285716,opener,anchor_opener
Abhinav Dixit,84,5,80,5,1,3,16.8,37,4,0.4,0,0.0,12.28,1,0,0.2,0.0,105.0,0.075,0.012,0.062,0.31,0.3,0.0,0.524,0.476,,91.67,125.0,death,18.33,14.5,Railways,5,5.2,middle_order,middle_order
Abhisek Das,142,7,142,10,3,7,20.29,56,0,0.0,1,0.143,19.22,2,1,0.286,0.143,100.0,0.092,0.021,0.07,0.408,0.394,0.648,0.317,0.035,96.84,104.65,125.0,death,26.0,18.0,Bengal,2,1.5714285714285714,opener,anchor_opener
Abhishek Bhandari,109,6,87,10,4,6,18.17,46,0,0.0,1,0.167,17.19,2,0,0.333,0.0,125.29,0.161,0.046,0.115,0.587,0.379,0.147,0.798,0.055,84.21,142.62,85.71,mid,19.67,16.67,Madhya Pradesh,5,5.0,middle_order,middle_order
Abhishek Goswami,178,8,153,20,6,8,22.25,77,0,0.0,1,0.125,25.2,2,1,0.25,0.125,116.34,0.17,0.039,0.131,0.652,0.477,0.539,0.416,0.045,90.57,185.0,114.29,mid,27.0,8.0,Uttar Pradesh,1,1.0,opener,anchor_opener
Abhishek Gupta,33,5,36,0,1,5,6.6,18,0,0.0,1,0.2,7.99,0,0,0.0,0.0,91.67,0.028,0.028,0.0,0.182,0.333,0.0,0.394,0.606,,81.25,100.0,death,6.5,6.67,Punjab,6,6.8,middle_order,middle_order
Abhishek Mohan,20,3,19,1,1,2,6.67,12,3,0.333,0,0.0,4.73,0,0,0.0,0.0,105.26,0.105,0.053,0.053,0.5,0.368,0.0,0.25,0.75,,125.0,100.0,mid,,6.67,Kerala,8,7.666666666666667,lower_order,tailender
Abhishek Sharma,878,34,594,75,51,30,25.82,112,0,0.118,5,0.147,32.03,11,8,0.324,0.235,147.81,0.212,0.086,0.126,0.69,0.372,0.454,0.448,0.098,129.55,166.53,172.0,death,35.52,10.15,Punjab,1,2.176470588235294,opener,aggressive_opener
Abhishek Thakuri,116,8,125,15,0,8,14.5,35,2,0.0,0,0.0,10.73,1,0,0.125,0.0,92.8,0.12,0.0,0.12,0.517,0.504,0.638,0.362,0.0,101.37,80.77,,pp,15.67,13.8,Assam,3,3.375,top_order,middle_order
Abhishek Yadav,183,8,146,19,6,7,22.88,52,3,0.125,0,0.0,15.56,3,1,0.375,0.125,125.34,0.171,0.041,0.13,0.612,0.356,0.038,0.639,0.322,100.0,114.71,159.46,death,18.0,23.57,Odisha,4,4.5,top_order,finisher
Abid Mushtaq,29,5,32,4,0,4,5.8,19,0,0.2,1,0.2,7.6,0,0,0.0,0.0,90.62,0.125,0.0,0.125,0.552,0.5,0.0,0.103,0.897,,42.86,104.0,death,,5.8,Jammu & Kashmir,9,8.6,tailender,tailender
Abishek Porel,53,3,38,6,2,3,17.67,23,8,0.0,0,0.0,8.39,0,0,0.0,0.0,139.47,0.211,0.053,0.158,0.679,0.447,0.943,0.057,0.0,147.06,75.0,,pp,8.0,22.5,Bengal,1,1.3333333333333333,opener,aggressive_opener
Achit Shigwan,59,6,50,4,4,6,9.83,20,0,0.0,1,0.167,7.6,0,0,0.0,0.0,118.0,0.16,0.08,0.08,0.678,0.5,0.0,0.169,0.831,,58.82,148.48,death,,9.83,Goa,6,5.833333333333333,middle_order,middle_order
Adil Reshi,17,5,26,0,1,5,3.4,8,0,0.0,1,0.2,3.21,0,0,0.0,0.0,65.38,0.038,0.038,0.0,0.353,0.654,1.0,0.0,0.0,70.83,0.0,,pp,8.0,2.25,Jammu & Kashmir,2,2.4,opener,anchor_opener
Aditya Garhwal,263,17,235,34,5,17,15.47,43,0,0.0,1,0.059,13.96,4,0,0.235,0.0,111.91,0.166,0.021,0.145,0.631,0.464,0.764,0.232,0.004,122.56,92.42,20.0,pp,18.36,10.17,Rajasthan,1,2.411764705882353,opener,aggressive_opener
Aditya Kaushik,567,24,512,46,16,22,23.62,78,0,0.083,0,0.0,22.54,8,4,0.333,0.167,110.74,0.121,0.031,0.09,0.494,0.371,0.48,0.448,0.072,102.26,120.38,117.14,mid,30.83,16.42,Goa,2,2.5416666666666665,opener,anchor_opener
Aditya Singh,7,3,17,0,0,3,2.33,6,0,0.0,1,0.333,3.21,0,0,0.0,0.0,41.18,0.0,0.0,0.0,0.0,0.588,0.0,0.286,0.714,,18.18,83.33,death,,2.33,Jammu & Kashmir,5,6.0,middle_order,middle_order
Aditya Waghmode,282,10,192,29,12,8,28.2,82,0,0.2,1,0.1,25.58,5,2,0.5,0.2,146.88,0.214,0.062,0.151,0.667,0.344,0.624,0.312,0.064,153.04,141.94,120.0,pp,38.14,5.0,Baroda,2,2.1,opener,aggressive_opener
Agniv Pan,50,4,68,4,1,3,12.5,17,6,0.25,0,0.0,5.07,0,0,0.0,0.0,73.53,0.074,0.015,0.059,0.44,0.529,0.02,0.94,0.04,12.5,83.93,50.0,mid,11.0,14.0,Bengal,5,5.75,middle_order,middle_order
Ahmed Banday,88,8,94,8,4,8,11.0,24,0,0.0,1,0.125,9.62,0,0,0.0,0.0,93.62,0.128,0.043,0.085,0.636,0.564,0.909,0.091,0.0,97.56,66.67,,pp,3.0,12.14,Jammu & Kashmir,1,1.125,opener,anchor_opener
Ahmed Shah,60,10,65,0,7,10,6.0,13,0,0.0,1,0.1,4.88,0,0,0.0,0.0,92.31,0.108,0.108,0.0,0.7,0.631,0.033,0.35,0.617,14.29,91.3,132.14,death,6.0,6.0,Manipur,6,5.5,middle_order,middle_order
Aishwary Mourya,22,4,31,1,1,3,5.5,18,0,0.25,1,0.25,8.54,0,0,0.0,0.0,70.97,0.065,0.032,0.032,0.455,0.548,0.0,0.409,0.591,,45.0,118.18,death,0.0,11.0,Chhattisgarh,7,6.25,lower_order,tailender
Ajay Mandal,217,20,188,17,8,14,10.85,33,0,0.3,2,0.1,9.55,1,0,0.05,0.0,115.43,0.133,0.043,0.09,0.535,0.399,0.014,0.23,0.756,75.0,60.24,162.38,death,16.0,9.13,Chhattisgarh,6,6.3,middle_order,finisher
Ajay Sarkar,10,6,15,1,0,1,1.67,5,0,0.833,0,0.0,1.86,0,0,0.0,0.0,66.67,0.067,0.0,0.067,0.4,0.533,0.0,0.0,1.0,,,66.67,death,3.5,0.75,Tripura,11,10.142857142857142,tailender,tailender
Akash Bhandari,112,13,105,8,4,9,8.62,24,0,0.308,0,0.0,7.34,0,0,0.0,0.0,106.67,0.114,0.038,0.076,0.5,0.4,0.062,0.241,0.696,70.0,90.0,120.0,death,9.0,8.44,Hyderabad (India),8,7.230769230769231,lower_order,tailender
Akash Choudhary,29,7,55,1,0,3,4.14,12,0,0.571,1,0.143,5.21,0,0,0.0,0.0,52.73,0.018,0.0,0.018,0.138,0.527,0.0,0.517,0.483,,53.57,51.85,mid,,4.14,Meghalaya,10,9.428571428571429,tailender,tailender
Akash Deep,49,8,37,2,3,4,6.12,13,0,0.5,1,0.125,4.61,0,0,0.0,0.0,132.43,0.135,0.081,0.054,0.531,0.378,0.0,0.02,0.98,,100.0,133.33,death,12.0,5.29,Bengal,9,8.75,tailender,tailender
Akash Luitel,25,3,34,2,1,1,8.33,12,2,0.667,0,0.0,5.51,0,0,0.0,0.0,73.53,0.088,0.029,0.059,0.56,0.647,0.0,0.0,1.0,,0.0,78.12,death,,8.33,Sikkim,10,9.666666666666666,tailender,tailender
Akash Madhwal,6,3,14,0,0,1,2.0,5,0,0.667,1,0.333,2.65,0,0,0.0,0.0,42.86,0.0,0.0,0.0,0.0,0.571,0.0,0.0,1.0,,,42.86,death,,2.0,Uttarakhand,9,9.666666666666666,tailender,tailender
Akash Pandey,3,3,10,0,0,2,1.0,2,0,0.333,1,0.333,1.0,0,0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.0,,,30.0,death,,1.0,Railways,11,11.0,tailender,tailender
Akash Parkar,56,5,72,2,0,4,11.2,22,1,0.2,0,0.0,9.31,0,0,0.0,0.0,77.78,0.028,0.0,0.028,0.143,0.361,0.0,0.464,0.536,,81.25,75.0,mid,5.0,12.75,Mumbai,7,7.333333333333333,lower_order,tailender
Akash Singh,25,4,28,3,0,3,6.25,13,1,0.25,0,0.0,5.12,0,0,0.0,0.0,89.29,0.107,0.0,0.107,0.48,0.464,0.0,0.44,0.56,,78.57,100.0,death,,6.25,Nagaland,5,7.0,middle_order,middle_order
Akash Vasisht,168,9,128,18,3,7,18.67,43,1,0.222,0,0.0,14.93,2,0,0.222,0.0,131.25,0.164,0.023,0.141,0.536,0.289,0.054,0.601,0.345,150.0,126.25,138.1,pp,23.0,13.25,Himachal,5,5.777777777777778,middle_order,middle_order
Akhil Rajput,178,7,180,23,3,7,25.43,59,1,0.0,0,0.0,21.59,3,1,0.429,0.143,98.89,0.144,0.017,0.128,0.618,0.494,0.365,0.635,0.0,72.22,125.56,,mid,,25.43,Mizoram,2,1.7142857142857142,opener,anchor_opener
Akhilesh Sahani,221,18,205,15,9,15,12.28,41,0,0.167,1,0.056,11.34,3,0,0.167,0.0,107.8,0.117,0.044,0.073,0.516,0.415,0.19,0.163,0.647,95.45,64.29,136.19,death,,12.28,Arunachal Pradesh,7,5.722222222222222,lower_order,tailender
Akshat Raghuwanshi,24,3,23,1,1,2,8.0,16,3,0.333,0,0.0,7.0,0,0,0.0,0.0,104.35,0.087,0.043,0.043,0.417,0.348,0.0,1.0,0.0,,104.35,,mid,16.0,4.0,Madhya Pradesh,4,5.0,top_order,middle_order
Akshay Chandran,32,3,33,1,1,2,10.67,18,4,0.333,0,0.0,7.02,0,0,0.0,0.0,96.97,0.061,0.03,0.03,0.312,0.303,0.0,0.312,0.688,,58.82,137.5,death,14.0,4.0,Kerala,7,6.75,lower_order,tailender
Akshay Karnewar,314,29,250,29,12,24,10.83,35,0,0.172,3,0.103,10.03,2,0,0.069,0.0,125.6,0.164,0.048,0.116,0.599,0.412,0.032,0.471,0.497,200.0,109.63,141.82,pp,8.92,12.38,Vidarbha,7,6.129032258064516,lower_order,tailender
Akshay Wadkar,360,18,362,30,2,16,20.0,63,0,0.111,2,0.111,19.86,5,2,0.278,0.111,99.45,0.088,0.006,0.083,0.367,0.354,0.281,0.625,0.094,87.07,104.17,113.33,death,25.73,11.0,Vidarbha,3,3.611111111111111,top_order,middle_order
Akshay Wakhare,11,8,19,0,0,5,1.38,6,0,0.375,3,0.375,2.0,0,0,0.0,0.0,57.89,0.0,0.0,0.0,0.0,0.526,0.0,0.0,1.0,,0.0,64.71,death,0.0,1.57,Vidarbha,11,10.375,tailender,tailender
Al Bashid Muhammed,91,11,169,5,2,10,8.27,24,1,0.091,0,0.0,7.24,0,0,0.0,0.0,53.85,0.041,0.012,0.03,0.352,0.657,0.374,0.385,0.242,40.96,47.3,183.33,death,19.0,7.2,Manipur,3,3.4545454545454546,top_order,finisher
Alok Sahoo,59,4,54,3,3,2,14.75,19,6,0.5,0,0.0,5.91,0,0,0.0,0.0,109.26,0.111,0.056,0.056,0.508,0.426,0.0,0.339,0.661,,111.11,108.33,mid,,14.75,Odisha,6,7.5,middle_order,middle_order
Aman Hakim Khan,80,9,49,5,6,6,8.89,21,1,0.333,0,0.0,6.86,0,0,0.0,0.0,163.27,0.224,0.122,0.102,0.7,0.327,0.188,0.212,0.6,214.29,130.77,165.52,pp,12.17,2.33,Mumbai,7,6.0,lower_order,lower_order_hitter
